Name,PitchType,Pitches,Velo,MaxVelo,SpinRate,IVB,HB,RelHeight,Extension,StuffPlus,AVGExitVelo,xwOBA,RunValue,CS,SwStr,CSW,RV100
Taijuan Walker,FourSeam,490,92.844,96.5,2113.445,16.629,-9.052,6.527,5.98,88.941,83.298,0.416,5.437,22.04,8.57,30.61,1.11
Taijuan Walker,Sinker,663,92.432,96.0,1963.771,11.464,-15.43,6.469,5.921,95.291,82.813,0.39,-4.845,23.98,3.92,27.9,-0.731
Taijuan Walker,Splitter,938,87.899,91.4,1413.783,2.362,-11.864,6.352,5.924,105.176,83.409,0.321,-6.117,6.72,11.73,18.45,-0.652
Taijuan Walker,Sweeper,78,82.527,85.4,2588.179,7.072,10.294,6.528,5.871,138.166,81.715,0.45,0.978,10.26,16.67,26.93,1.254
Tanner Scott,FourSeam,570,96.814,100.5,2598.13,15.584,4.014,5.17,6.381,199.994,79.194,0.363,-9.529,17.72,14.04,31.76,-1.672
Tanner Scott,Slider,635,89.416,93.9,2733.235,-0.695,-6.506,5.005,6.414,142.696,82.991,0.301,-15.712,16.85,20.63,37.48,-2.474
Tayler Scott,Slider,64,84.008,86.0,2812.156,-1.016,12.864,4.875,5.895,106.672,83.557,0.32,0.327,14.06,12.5,26.56,0.511
Taylor Rogers,Sinker,333,93.586,96.0,2117.508,6.71,16.17,5.683,5.822,104.106,85.541,0.358,-6.704,33.93,3.0,36.93,-2.013
Taylor Rogers,Sweeper,456,79.44,82.2,2730.373,0.617,-14.797,5.644,5.714,93.132,78.83,0.32,-4.375,16.01,16.23,32.24,-0.959
Thaddeus Ward,Cutter,136,87.57,92.7,2497.059,4.948,2.658,5.766,6.612,130.597,83.8,0.404,1.277,16.91,8.09,25.0,0.939
Thaddeus Ward,Sinker,254,93.169,95.7,2118.508,8.24,-16.913,5.668,6.661,103.705,83.879,0.298,0.4,25.59,4.33,29.92,0.157
Thaddeus Ward,Sweeper,246,81.05,84.2,2427.919,-1.788,17.84,5.703,6.588,114.137,79.114,0.45,4.365,16.67,10.98,27.65,1.774
Thomas Hatch,Changeup,92,85.371,87.3,1949.065,3.781,-4.677,5.806,6.455,110.432,83.819,0.33,4.853,3.26,19.57,22.83,5.275
Thomas Hatch,Cutter,119,87.953,92.2,2530.059,4.124,4.977,5.84,6.362,109.804,84.809,0.282,-4.234,17.65,15.13,32.78,-3.558
Thomas Hatch,Sinker,99,94.68,96.6,2375.111,9.778,-12.999,5.887,6.392,106.021,86.356,0.347,1.204,22.22,6.06,28.28,1.216
Tim Hill,FourSeam,344,90.552,93.2,2196.491,3.636,17.665,3.251,6.856,87.347,80.279,0.358,3.595,12.79,8.43,21.22,1.045
Tim Hill,Sinker,300,88.571,91.4,2089.73,-4.371,16.082,3.064,6.922,85.449,83.817,0.323,7.607,21.33,5.0,26.33,2.536
Tom Cosgrove,FourSeam,203,91.964,94.4,2340.867,11.276,9.134,4.899,6.076,99.12,78.851,0.286,-3.803,15.76,9.85,25.61,-1.873
Tom Cosgrove,Sinker,191,91.03,93.4,2157.88,2.098,13.896,4.781,6.075,101.188,82.158,0.262,-4.159,16.75,10.47,27.22,-2.177
Tom Cosgrove,Slider,437,76.182,79.4,2672.128,4.634,-19.438,4.633,5.916,117.274,75.19,0.235,-4.476,21.05,11.21,32.26,-1.024
Tommy Doyle,Cutter,170,90.445,92.4,2187.094,6.793,-2.84,6.682,5.895,141.062,83.119,0.323,-0.981,9.41,17.65,27.06,-0.577
Tommy Doyle,FourSeam,143,94.017,95.9,2052.175,12.792,-5.062,6.788,5.923,93.638,89.343,0.494,7.707,18.18,5.59,23.77,5.39
Tommy Henry,Changeup,268,83.976,86.2,1467.787,1.888,13.599,5.595,6.76,98.28,84.036,0.329,3.012,8.96,17.16,26.12,1.124
Tommy Henry,Curveball,262,79.137,82.1,2321.233,-8.902,-9.0,5.756,6.523,104.661,83.747,0.332,-1.824,16.79,10.31,27.1,-0.696
Tommy Henry,FourSeam,681,90.667,93.5,2143.142,14.671,6.066,5.697,6.725,78.097,82.393,0.388,3.23,16.59,6.46,23.05,0.474
Tommy Henry,Slider,175,83.144,85.1,2123.309,6.202,-5.394,5.519,6.611,100.936,78.834,0.254,-7.179,11.43,14.86,26.29,-4.102
Tommy Hunter,Curveball,51,83.539,87.3,2706.961,-1.146,9.866,6.104,6.353,124.324,80.691,0.286,3.07,7.84,5.88,13.72,6.02
Tommy Hunter,Cutter,114,90.144,92.2,2424.711,12.755,1.348,6.066,6.432,88.916,80.607,0.562,4.716,8.77,14.91,23.68,4.137
Tommy Hunter,Sinker,144,92.001,94.1,2386.5,11.657,-13.208,6.204,6.443,121.248,84.563,0.341,-1.902,31.25,5.56,36.81,-1.321
Tony Gonsolin,Curveball,251,80.886,85.0,2580.271,-10.996,3.724,6.138,5.982,84.881,84.048,0.57,4.377,19.52,7.17,26.69,1.744
Tony Gonsolin,FourSeam,657,92.443,95.2,2216.056,15.957,-11.104,6.07,5.965,81.332,84.085,0.393,-7.09,19.33,6.09,25.42,-1.079
Tony Gonsolin,Slider,304,86.753,89.9,2468.628,6.384,2.752,6.083,5.977,107.028,79.819,0.441,6.645,10.2,13.49,23.69,2.186
Tony Gonsolin,Splitter,452,82.987,85.8,1481.54,1.473,-13.734,5.981,5.968,113.927,80.526,0.361,2.103,7.96,13.72,21.68,0.465
Trevor Gott,Cutter,191,89.748,92.9,2222.335,9.202,1.732,5.334,6.091,92.99,81.96,0.349,2.648,17.8,8.9,26.7,1.386
Trevor Gott,FourSeam,98,93.594,95.8,2164.969,14.077,-8.815,5.304,6.105,111.909,80.956,0.376,-1.375,13.27,13.27,26.54,-1.403
Trevor Gott,Sinker,141,93.957,95.6,2012.56,6.735,-16.871,5.178,6.087,107.008,81.459,0.3,0.522,18.44,6.38,24.82,0.37
Trevor Megill,Curveball,164,85.783,89.0,2809.921,-9.921,5.977,6.553,6.576,165.96,77.106,0.463,-1.837,18.29,20.73,39.02,-1.12
Trevor Megill,FourSeam,432,99.129,102.1,2536.981,17.987,-5.051,6.535,6.699,158.221,85.299,0.374,-0.872,20.14,11.11,31.25,-0.202
Trevor Rogers,Changeup,84,85.685,88.0,1393.964,0.361,14.491,5.628,6.932,123.781,83.473,0.362,1.761,9.52,20.24,29.76,2.096
Trevor Rogers,FourSeam,142,93.174,96.6,2339.303,14.888,11.098,5.819,6.718,107.444,80.206,0.456,0.707,17.61,10.56,28.17,0.498
Trevor Rogers,Sinker,62,92.615,96.3,2302.29,6.745,18.474,5.759,6.769,131.852,84.078,0.261,-0.863,30.65,4.84,35.49,-1.392
Trevor Williams,Changeup,445,83.342,88.5,1685.93,3.037,-14.392,5.004,6.862,101.749,78.157,0.348,5.072,6.07,7.64,13.71,1.14
Trevor Williams,Curveball,182,76.721,79.8,2232.198,-2.517,8.703,5.217,6.708,99.137,78.062,0.341,2.116,17.03,7.14,24.17,1.163
Trevor Williams,FourSeam,1131,89.683,93.9,2204.251,11.259,-6.377,5.036,6.722,91.398,82.581,0.432,8.713,16.71,7.96,24.67,0.77
Trevor Williams,Sinker,383,88.191,91.4,1866.802,2.91,-15.227,4.921,6.723,169.567,81.566,0.377,-1.372,15.14,7.31,22.45,-0.358
Trevor Williams,Slider,406,81.659,84.3,2179.672,3.043,5.649,4.964,6.758,84.851,82.776,0.411,3.794,17.24,7.64,24.88,0.934
Trevor Williams,Sweeper,70,76.714,78.6,2235.814,5.098,14.251,4.9,6.653,125.632,74.988,0.377,2.017,4.29,12.86,17.15,2.881
Tristan Beck,Curveball,103,79.192,83.3,2325.155,-15.49,8.533,6.139,6.888,93.822,81.831,0.352,1.812,15.53,9.71,25.24,1.759
Tristan Beck,FourSeam,472,94.682,98.3,2103.686,16.484,-8.376,6.107,6.759,105.605,85.584,0.3,-12.638,23.94,6.14,30.08,-2.678
Tristan Beck,Slider,426,87.691,91.6,2436.573,3.892,5.643,6.064,6.796,119.102,82.862,0.395,-0.652,13.15,11.03,24.18,-0.153
Tristan Beck,Sweeper,279,82.226,86.4,2616.763,-1.92,16.758,5.896,6.781,115.308,79.933,0.326,6.019,7.53,18.64,26.17,2.157
Ty Blach,Changeup,276,79.882,82.0,1977.428,-1.219,15.069,5.739,5.045,110.259,82.493,0.414,5.538,8.33,10.51,18.84,2.007
Ty Blach,Curveball,81,78.875,81.4,2298.432,-4.013,-3.216,5.812,5.215,114.523,81.24,0.295,0.214,9.88,9.88,19.76,0.264
Ty Blach,Cutter,202,83.699,86.4,2309.337,4.309,2.504,5.677,5.19,120.64,83.218,0.408,7.53,9.9,9.9,19.8,3.728
Ty Blach,Sinker,686,89.325,92.6,2140.169,8.13,15.944,5.757,5.15,113.944,82.841,0.468,7.16,24.2,4.52,28.72,1.044
Tyler Gilbert,Cutter,122,88.854,91.8,2341.426,8.034,-2.482,5.704,6.097,93.624,81.698,0.487,-0.409,17.21,15.57,32.78,-0.335
Tyler Gilbert,FourSeam,64,92.534,94.2,2101.734,12.923,8.659,5.464,6.162,85.821,83.53,0.586,1.608,15.62,10.94,26.56,2.513
Tyler Kinley,FourSeam,101,96.478,99.4,2296.099,15.032,-4.838,6.522,5.594,98.455,86.914,0.494,5.938,16.83,2.97,19.8,5.879
Tyler Kinley,Slider,180,91.076,93.6,2535.661,6.045,-0.913,6.459,5.632,115.312,83.236,0.33,-5.718,12.22,14.44,26.66,-3.177
Tyler Rogers,Sinker,568,82.808,85.7,1926.039,-11.818,0.025,1.08,5.982,129.175,80.004,0.285,-9.591,21.3,5.28,26.58,-1.689
Tyler Rogers,Slider,532,72.915,75.9,2329.861,15.959,10.24,1.101,5.992,120.249,74.397,0.269,-0.62,14.47,16.35,30.82,-0.117
Tylor Megill,Changeup,333,87.849,93.5,1606.892,6.215,-14.424,5.879,7.239,128.826,82.011,0.337,1.606,15.62,10.51,26.13,0.482
Tylor Megill,Curveball,192,77.17,81.6,2315.948,-13.584,7.998,6.006,7.198,116.591,78.117,0.3,-0.795,14.58,10.94,25.52,-0.414
Tylor Megill,FourSeam,1244,94.94,98.8,2125.912,14.724,-7.754,6.021,7.273,120.019,84.89,0.428,7.769,17.44,7.07,24.51,0.625
Tylor Megill,Slider,460,84.36,88.8,2224.543,-1.592,4.185,5.922,7.252,113.575,83.257,0.443,0.158,9.78,14.57,24.35,0.034
Tyson Miller,FourSeam,131,90.956,93.1,2214.611,10.184,-1.335,4.888,7.15,130.03,82.098,0.364,-1.707,16.79,7.63,24.42,-1.303
Victor González,Sinker,322,94.567,97.8,2167.764,5.506,17.736,4.824,6.23,130.386,82.204,0.268,-1.636,24.22,7.14,31.36,-0.508
Victor González,Slider,144,86.146,89.3,2338.528,2.316,-1.025,4.844,6.272,117.387,83.134,0.415,0.812,9.72,22.92,32.64,0.564
Victor Vodnik,FourSeam,132,97.112,99.1,2121.674,12.126,-7.382,5.133,6.95,131.901,85.419,0.381,3.098,13.64,9.09,22.73,2.347
Vince Velasquez,Changeup,77,88.499,91.0,1592.403,6.323,-11.649,5.481,6.706,97.336,74.796,0.326,2.78,7.79,10.39,18.18,3.61
Vince Velasquez,FourSeam,265,93.175,95.9,2471.453,17.602,-3.19,5.601,6.748,136.619,84.575,0.479,1.199,16.98,10.57,27.55,0.452
Vince Velasquez,Slider,285,83.196,87.1,2508.018,1.956,7.9,5.59,6.629,106.669,77.424,0.285,-6.592,18.6,14.74,33.34,-2.313
Wade Miley,Changeup,460,83.687,87.1,1811.607,7.431,15.535,6.06,6.267,115.242,78.77,0.268,-0.108,14.78,9.57,24.35,-0.023
Wade Miley,Cutter,829,87.065,91.3,2224.318,7.863,-3.0,6.276,6.233,98.54,82.791,0.353,-8.913,18.7,7.24,25.94,-1.075
Wade Miley,FourSeam,364,90.404,94.3,2175.31,16.553,3.032,6.328,6.243,71.403,83.146,0.445,-1.179,20.33,5.22,25.55,-0.324
Wade Miley,Sinker,86,90.71,93.8,2094.686,11.256,13.633,6.264,6.288,85.081,76.778,0.438,1.154,22.09,3.49,25.58,1.342
Wade Miley,Slider,90,79.089,82.6,2360.789,2.04,-12.352,6.021,6.24,91.143,78.311,0.259,-1.564,11.11,15.56,26.67,-1.738
Wander Suero,Changeup,59,83.925,87.8,1967.627,5.496,-13.397,5.814,6.231,118.16,79.271,0.272,0.186,18.64,10.17,28.81,0.315
Wander Suero,Cutter,94,90.636,92.8,2465.16,16.497,-0.431,5.782,6.36,106.562,82.179,0.219,-0.707,19.15,5.32,24.47,-0.752
Wil Crowe,Slider,64,87.902,90.9,2740.031,2.979,4.772,6.006,6.589,110.153,83.355,0.472,-0.613,10.94,9.38,20.32,-0.958
Yency Almonte,Changeup,52,88.923,91.9,1873.288,4.825,-17.121,5.659,6.738,109.357,84.125,0.541,3.983,7.69,5.77,13.46,7.66
Yency Almonte,FourSeam,127,95.995,97.8,2209.535,14.727,-8.624,5.776,6.657,107.414,83.135,0.417,-0.25,12.6,5.51,18.11,-0.197
Yency Almonte,Sinker,207,95.757,97.8,2186.324,7.608,-17.747,5.755,6.713,160.893,85.316,0.315,2.98,24.15,4.35,28.5,1.44
Yency Almonte,Sweeper,392,83.083,88.0,2554.872,4.308,13.188,5.734,6.545,133.627,79.451,0.348,-4.211,17.35,19.39,36.74,-1.074
Yerry De Los Santos,Changeup,69,89.281,91.8,1596.971,5.247,-13.553,6.027,6.519,112.07,80.337,0.351,-1.093,4.35,11.59,15.94,-1.584
Yerry De Los Santos,Sinker,243,94.964,96.9,2177.77,8.206,-16.646,5.961,6.43,112.137,80.178,0.276,-3.746,22.22,5.35,27.57,-1.542
Yerry De Los Santos,Slider,83,86.411,88.5,2144.349,3.359,3.46,5.973,6.57,110.355,82.51,0.35,1.623,13.25,7.23,20.48,1.955
Yohan Ramirez,Sinker,439,95.04,97.7,2160.075,2.806,-17.439,4.749,7.103,164.374,82.691,0.298,0.973,20.5,6.38,26.88,0.222
Yohan Ramirez,Sweeper,141,83.005,86.3,2420.787,4.009,14.747,4.986,7.041,119.751,81.021,0.506,0.977,15.6,13.48,29.08,0.693
Yonny Chirinos,Sinker,180,92.733,95.6,2037.033,6.773,-16.072,6.611,6.334,208.295,86.3,0.4,7.647,17.22,4.44,21.66,4.248
Yonny Chirinos,Slider,51,90.278,92.5,2211.0,7.094,-1.44,6.625,6.318,121.787,79.807,0.288,0.294,21.57,9.8,31.37,0.576
Yonny Chirinos,Splitter,151,85.723,88.1,1356.199,3.627,-6.06,6.812,6.345,115.053,84.647,0.487,-0.565,9.93,17.22,27.15,-0.374
Yu Darvish,Curveball,259,76.286,83.9,2716.301,-13.751,10.755,5.56,6.586,117.288,79.031,0.247,-5.548,14.67,19.31,33.98,-2.142
Yu Darvish,Cutter,202,90.879,93.2,2602.901,9.391,2.128,5.495,6.593,109.834,84.914,0.271,-3.326,14.85,5.45,20.3,-1.647
Yu Darvish,FourSeam,369,94.694,97.6,2405.65,17.346,-6.601,5.525,6.594,133.234,84.456,0.38,0.737,15.18,7.59,22.77,0.2
Yu Darvish,Sinker,414,94.278,96.8,2271.203,10.138,-14.621,5.421,6.66,109.212,84.719,0.364,1.464,25.85,5.56,31.41,0.354
Yu Darvish,Slider,389,85.655,89.5,2828.455,-1.637,5.633,5.534,6.433,105.672,82.179,0.434,8.582,21.59,10.03,31.62,2.206
Yu Darvish,Splitter,171,89.211,92.3,1447.801,4.56,-6.938,5.564,6.566,101.981,80.924,0.357,-1.4,4.68,21.05,25.73,-0.819
Yu Darvish,Sweeper,408,82.413,87.1,2791.868,0.256,17.152,5.387,6.484,97.74,78.246,0.353,-1.965,20.1,12.01,32.11,-0.482
Yunior Marte,Sinker,342,97.6,100.2,2360.532,10.115,-17.041,5.532,6.284,126.154,80.118,0.316,6.79,14.91,6.73,21.64,1.985
Yunior Marte,Slider,309,86.878,90.0,2625.974,2.546,4.59,5.478,6.267,118.951,82.546,0.444,-1.219,18.12,17.8,35.92,-0.394
Zac Gallen,Changeup,453,86.823,90.3,1517.009,4.166,-12.634,5.759,6.684,101.843,83.288,0.351,-7.406,9.71,16.34,26.05,-1.635
Zac Gallen,Curveball,735,82.5,85.9,2462.729,-10.743,3.953,5.885,6.523,106.376,86.098,0.42,0.353,11.84,17.96,29.8,0.048
Zac Gallen,Cutter,331,89.956,94.2,2342.792,8.489,3.459,5.86,6.561,108.131,84.5,0.416,7.673,14.2,8.76,22.96,2.318
Zac Gallen,FourSeam,1599,93.552,96.8,2296.13,16.958,-2.904,5.972,6.601,129.485,85.568,0.392,-27.098,23.08,7.19,30.27,-1.695
Zac Gallen,Slider,111,87.459,91.1,2433.279,1.108,5.49,5.854,6.654,122.301,85.182,0.473,-0.114,10.81,12.61,23.42,-0.103
Zach Davies,Changeup,370,80.687,83.4,1769.386,6.936,-14.706,5.544,6.148,103.018,82.651,0.409,6.727,3.78,19.73,23.51,1.818
Zach Davies,Curveball,93,77.052,80.3,2647.516,-9.477,9.292,5.679,5.992,99.526,86.484,0.451,0.631,29.03,4.3,33.33,0.678
Zach Davies,Cutter,169,87.464,90.0,2243.87,11.403,-2.563,5.507,6.069,73.248,82.021,0.256,0.216,11.83,4.73,16.56,0.128
Zach Davies,FourSeam,337,89.262,92.3,2208.172,14.378,-12.314,5.461,6.12,86.818,85.606,0.423,2.173,26.41,5.04,31.45,0.645
Zach Davies,Sinker,487,89.625,92.6,2112.811,9.276,-16.538,5.498,6.14,71.289,84.305,0.409,9.513,25.05,2.87,27.92,1.953
Zach Muckenhirn,FourSeam,62,91.161,93.8,2075.903,17.781,5.83,5.81,6.071,115.513,87.788,0.414,1.874,12.9,9.68,22.58,3.023
Zack Thompson,Curveball,319,75.37,79.5,2827.966,-18.773,-6.623,5.996,6.707,138.878,79.404,0.286,-5.605,23.2,7.52,30.72,-1.757
Zack Thompson,Cutter,199,85.68,89.7,1981.623,4.793,-1.523,5.889,6.786,136.432,81.904,0.414,-0.126,11.06,17.09,28.15,-0.063
Zack Thompson,FourSeam,627,93.568,98.0,1803.63,14.914,7.089,5.884,6.941,132.287,85.997,0.428,1.917,20.26,8.45,28.71,0.306
Zack Wheeler,Curveball,360,81.383,84.8,2742.081,-10.339,10.033,5.456,6.973,127.649,78.344,0.381,-0.243,7.78,15.56,23.34,-0.068
Zack Wheeler,FourSeam,1366,95.794,98.5,2494.917,15.301,-6.282,5.443,7.253,154.475,83.0,0.351,-16.349,18.08,14.79,32.87,-1.197
Zack Wheeler,Sinker,571,95.177,98.3,2314.688,8.265,-15.609,5.336,7.267,151.916,79.239,0.29,-5.609,14.54,9.46,24.0,-0.982
Zack Wheeler,Slider,452,90.836,94.5,2570.772,5.988,2.557,5.378,7.108,105.09,82.932,0.384,1.174,9.29,10.84,20.13,0.26
Zack Wheeler,Sweeper,384,84.361,88.5,2634.919,1.929,13.579,5.291,7.022,153.066,81.532,0.38,-0.643,13.02,16.15,29.17,-0.167
